user,item,ratings
786,241,3.5
786,1,3.5
786,8,2.0
787,239,3.0
787,11,2.0
787,207,1.5
787,7,2.5
787,2,2.5
788,1,3.0
788,243,2.5
788,4,2.5
788,254,3.5
788,241,3.5
788,13,3.5
788,250,2.5
788,234,2.5
788,235,1.0
788,214,3.5
788,252,2.0
788,2,3.5
788,211,3.0
788,248,3.0
788,17,2.0
788,236,3.5
788,217,1.5
788,220,0.5
788,11,2.5
788,215,3.5
788,256,3.0
788,239,3.0
788,216,3.0
788,3,3.0
788,12,3.5
788,205,2.5
788,249,4.0
788,233,3.0
788,251,3.5
788,219,1.5
788,213,1.5
788,84,3.0
788,9,3.5
788,246,3.0
788,245,2.5
788,247,3.0
788,210,3.5
788,7,3.5
788,206,2.5
788,10,2.5
788,255,2.5
788,8,3.0
788,212,3.0
788,257,2.5
789,236,4.0
789,207,3.0
789,5,3.5
789,257,3.5
789,8,3.5
790,247,3.5
790,220,2.5
790,5,2.0
790,13,3.5
790,239,3.0
790,7,2.0
790,256,2.5
790,214,3.0
790,217,1.5
790,3,3.0
790,206,1.0
790,11,3.5
790,8,3.5
790,205,2.5
790,1,3.5
790,243,2.5
790,121,2.0
790,235,2.0
790,211,4.0
790,236,2.0
790,251,3.0
790,233,2.5
790,216,3.5
790,248,2.5
790,249,2.0
790,210,4.0
790,12,1.5
790,245,3.0
790,17,2.5
790,84,0.5
790,250,2.5
790,4,4.0
790,6,3.0
790,213,3.0
790,10,1.5
790,244,4.0
790,215,3.5
790,234,3.5
790,212,2.0
790,241,3.0
790,2,2.0
790,246,2.0
790,1537,4.0
790,257,3.0
791,216,4.0
791,17,4.0
791,7,4.0
791,252,3.0
791,3,3.0
791,213,3.5
791,2,3.5
791,4,3.5
791,11,4.0
791,235,4.0
791,1,3.0
792,11,3.5
792,7,2.0
792,206,3.0
792,6,3.0
792,84,3.5
792,17,1.5
793,7,3.0
793,3,3.5
793,205,3.5
793,4,4.0
793,5,4.0
793,210,4.0
793,206,3.5
793,11,4.0
793,121,3.5
793,246,3.5
794,5,3.5
794,219,4.0
794,9,3.5
794,2,4.0
794,254,3.0
794,234,3.5
794,8,4.0
794,10,3.0
794,236,3.0
794,12,3.5
794,216,3.0
794,217,3.5
794,239,4.0
794,1,3.0
794,215,3.5
794,11,4.0
794,252,3.0
794,4,4.0
794,207,4.0
794,235,3.0
794,213,4.0
794,13,4.0
795,218,4.0
795,207,3.5
795,250,3.0
795,219,3.5
795,12,4.0
795,241,3.5
795,216,3.0
795,220,3.0
795,9,2.5
795,235,3.0
795,205,4.0
795,234,2.5
795,236,3.5
795,233,3.0
795,253,3.0
795,8,3.5
795,4,2.5
795,252,3.0
795,2,3.0
795,249,3.0
795,6,3.0
795,84,3.0
795,206,3.0
795,675,4.0
795,3,3.5
795,251,3.0
795,211,3.0
795,7,4.0
796,7,3.0
797,253,2.0
797,254,2.5
797,235,2.5
797,243,3.0
797,212,1.5
797,13,1.0
797,4,3.5
797,219,3.5
797,244,2.0
797,256,2.0
797,210,1.5
797,207,3.5
797,239,1.0
797,17,3.5
797,247,3.0
797,245,3.0
797,7,3.0
797,249,2.0
797,233,2.5
797,206,2.0
797,248,3.5
797,205,3.5
797,214,3.5
797,12,2.0
797,217,2.5
797,252,2.5
797,1,1.5
797,220,2.5
797,236,4.0
797,5,2.5
797,121,2.5
797,257,2.0
797,251,3.0
797,255,2.0
797,11,4.0
797,211,3.0
798,363,4.0
798,536,4.0
799,215,4.0
800,214,2.5
800,235,1.0
800,253,4.0
800,8,3.0
800,210,3.0
800,239,2.5
800,215,4.0
800,84,2.5
800,4,0.5
800,251,4.0
800,241,2.0
800,206,2.0
800,219,3.5
800,205,2.0
800,217,4.0
800,250,4.0
800,11,2.5
800,12,2.0
800,244,3.0
800,9,4.0
800,252,3.5
800,236,2.0
800,248,4.0
800,1,2.5
800,245,3.5
800,6,4.0
800,121,3.5
800,256,3.5
800,207,3.5
800,5,1.5
800,254,2.0
800,220,1.5
800,2,1.5
800,234,2.5
800,246,3.0
800,257,3.5
800,17,3.0
800,7,3.5
800,212,0.5
800,243,2.5
801,1173,3.5
801,705,4.0
801,5,3.0
801,219,3.5
801,10,3.5
801,251,3.0
801,12,2.5
802,11,3.5
802,7,3.5
803,2,4.0
803,1,4.0
803,254,4.0
804,310,4.0
805,13,4.0
805,10,2.0
805,7,2.0
805,3,3.0
805,8,4.0
805,234,3.0
805,255,3.5
805,254,2.5
805,2,4.0
805,257,4.0
805,215,4.0
805,216,1.5
805,213,2.0
806,1538,3.0
806,1540,3.5
806,1539,0.5
807,205,3.0
807,3,1.5
807,211,3.5
807,11,4.0
807,6,3.5
807,210,2.5
807,9,4.0
807,207,3.0
807,4,3.5
807,250,3.0
807,215,4.0
808,246,3.0
808,432,4.0
808,8,3.5
808,2,2.5
808,17,3.0
808,10,0.5
808,219,3.0
808,5,2.5
808,217,3.0
808,13,0.5
808,245,3.5
808,1541,4.0
808,211,3.5
808,239,4.0
808,255,3.0
808,207,3.0
808,216,3.0
808,7,4.0
808,213,0.5
808,205,3.0
808,234,3.5
808,3,2.5
808,212,3.5
808,1,3.0
810,17,2.0
810,255,4.0
810,216,2.0
810,2,4.0
810,7,4.0
810,1260,4.0
810,236,3.5
810,207,3.5
810,1,3.0
810,215,2.0
810,235,2.0
810,1542,4.0
810,84,2.5
810,1211,4.0
810,12,3.5
810,219,3.0
810,8,1.0
810,9,4.0
810,251,4.0
811,309,4.0
812,274,4.0
812,241,3.0
812,1513,3.5
812,661,4.0
812,714,3.5
812,746,4.0
812,702,4.0
812,881,1.0
812,10,4.0
812,1545,1.5
812,251,2.0
812,235,2.5
812,425,1.5
812,13,3.0
812,1016,2.0
812,1,3.0
812,1552,2.5
812,3,2.0
812,292,0.5
812,1553,4.0
812,382,4.0
812,808,3.0
812,832,3.0
812,1547,3.5
812,5,4.0
812,1195,2.0
812,12,3.5
812,1544,4.0
812,663,1.0
812,662,2.0
812,1546,1.0
812,366,3.0
812,336,3.0
812,250,4.0
812,1543,2.0
812,7,1.0
812,2,4.0
812,121,3.0
812,256,2.0
812,1548,4.0
812,851,1.0
812,400,3.0
812,410,0.5
812,207,4.0
812,709,3.0
812,1160,3.0
812,1551,1.5
812,835,2.0
812,206,4.0
812,522,3.0
812,501,2.5
812,347,4.0
812,862,2.0
812,17,3.0
812,1549,4.0
812,219,4.0
813,2,3.0
813,10,1.0
813,17,3.5
813,7,2.0
813,1556,4.0
813,206,3.0
813,1554,0.5
813,241,2.0
813,215,4.0
813,8,3.0
813,148,3.5
813,1557,4.0
813,216,0.5
813,1555,3.5
813,1,1.0
814,12,4.0
814,7,4.0
814,217,2.5
814,213,3.5
814,84,2.5
814,247,2.5
814,252,2.5
814,6,3.5
814,2,3.5
814,13,2.5
814,9,4.0
814,248,1.5
814,5,4.0
814,17,3.5
814,243,2.5
814,256,2.0
814,244,4.0
814,235,1.5
814,10,3.5
814,254,3.0
814,121,3.0
814,220,3.5
814,212,3.5
814,205,2.5
814,245,3.5
814,210,1.0
814,219,4.0
814,236,3.5
814,239,3.0
814,4,4.0
814,3,4.0
814,206,4.0
814,215,3.5
815,244,0.5
815,235,0.5
815,1179,4.0
815,206,0.5
815,212,0.5
815,252,0.5
815,214,0.5
815,9,0.5
815,246,0.5
815,13,4.0
815,256,0.5
815,216,0.5
815,245,3.0
815,241,0.5
815,1167,4.0
815,210,0.5
815,243,0.5
815,1169,4.0
815,251,0.5
815,236,0.5
815,1,3.0
815,257,3.0
815,213,3.0
815,239,0.5
815,1170,0.5
815,8,1.0
815,249,0.5
815,1177,1.0
815,5,2.0
815,1166,0.5
815,17,0.5
815,1181,4.0
815,205,0.5
815,7,4.0
815,253,0.5
815,12,4.0
815,1168,4.0
815,219,4.0
815,10,0.5
815,255,1.0
815,2,2.0
815,4,0.5
815,211,4.0
815,254,0.5
815,250,0.5
815,217,0.5
815,6,0.5
816,1,3.5
816,239,3.0
816,434,4.0
816,7,3.0
816,12,1.5
816,2,4.0
816,278,4.0
817,252,4.0
817,244,4.0
817,4,4.0
817,255,4.0
817,2,3.0
817,249,4.0
817,211,4.0
817,205,4.0
817,206,4.0
817,215,3.5
817,239,4.0
817,247,3.5
817,216,4.0
817,254,2.5
817,233,3.5
817,248,4.0
817,250,3.5
817,13,2.5
817,236,1.0
817,256,4.0
817,212,3.5
817,245,4.0
817,241,4.0
817,207,4.0
817,251,3.0
817,17,4.0
817,84,3.0
817,257,2.5
817,1,4.0
817,5,4.0
817,219,2.5
817,220,4.0
817,234,3.5
817,11,4.0
817,8,3.0
817,253,3.0
817,214,3.5
817,210,4.0
817,3,4.0
817,217,4.0
818,251,3.0
818,244,2.5
818,8,3.5
818,215,4.0
818,205,2.0
818,248,3.0
818,250,3.0
818,234,3.0
818,233,3.0
818,2,3.5
818,236,3.0
818,12,4.0
818,253,2.5
818,219,3.0
818,84,3.0
818,210,3.0
818,220,3.0
818,17,3.0
818,13,3.5
818,1,4.0
818,256,3.0
818,7,4.0
818,241,3.0
818,10,3.5
818,213,4.0
818,235,3.0
818,121,3.0
818,6,3.5
818,257,4.0
818,245,3.0
818,207,3.5
818,3,2.5
818,11,4.0
818,214,3.0
818,247,3.0
818,216,2.0
818,206,3.0
818,4,4.0
819,215,4.0
819,8,4.0
819,17,4.0
819,207,3.5
819,5,4.0
819,12,2.5
819,2,3.5
819,4,4.0
820,12,2.5
820,207,3.0
820,236,4.0
820,7,3.5
820,1,3.5
821,211,4.0
821,121,4.0
821,253,4.0
821,1,4.0
821,235,4.0
821,251,4.0
821,241,4.0
821,214,4.0
821,8,3.5
821,249,4.0
821,216,3.5
821,255,4.0
821,7,4.0
821,207,4.0
821,5,4.0
821,215,3.0
821,252,3.5
821,10,3.0
821,233,3.5
821,2,4.0
821,234,4.0
821,205,4.0
821,244,4.0
821,245,4.0
821,220,4.0
821,3,3.5
821,236,4.0
822,207,3.5
822,235,3.0
822,12,3.5
822,5,3.0
823,12,0.5
823,8,2.0
823,11,3.5
823,9,3.5
823,257,0.5
823,207,2.5
823,7,1.5
824,441,4.0
824,243,4.0
824,13,4.0
824,11,4.0
824,341,3.5
824,589,4.0
825,397,3.5
825,267,1.0
825,752,4.0
825,1210,1.0
825,696,4.0
825,2,3.5
825,764,3.5
825,278,4.0
825,728,4.0
825,1234,4.0
825,219,3.0
825,236,4.0
825,455,3.5
825,496,4.0
825,1561,4.0
825,235,3.5
825,294,4.0
825,536,4.0
825,512,3.5
825,432,4.0
825,293,4.0
825,681,3.0
825,410,4.0
825,882,3.0
825,400,3.0
825,533,3.5
825,17,3.0
825,207,3.5
825,1,3.0
825,218,4.0
825,347,3.5
825,1562,3.5
825,1559,4.0
825,1563,4.0
825,242,4.0
825,1053,2.0
825,719,2.5
825,499,3.0
825,520,3.5
825,70,2.5
825,501,3.5
825,1174,4.0
825,295,3.5
825,270,4.0
825,1558,3.5
826,245,4.0
826,6,4.0
826,241,4.0
826,234,4.0
826,121,3.5
826,210,4.0
826,9,0.5
826,243,4.0
826,251,4.0
826,249,3.5
826,217,4.0
826,8,4.0
826,12,3.0
826,215,4.0
826,235,4.0
826,206,4.0
826,256,4.0
826,236,3.5
826,84,4.0
826,212,4.0
826,257,4.0
826,4,4.0
826,5,4.0
826,252,4.0
826,247,4.0
826,253,4.0
826,213,4.0
826,239,4.0
826,248,3.5
826,246,4.0
826,3,4.0
826,220,1.5
826,214,3.5
826,2,4.0
826,244,4.0
826,255,4.0
826,219,4.0
826,10,4.0
826,205,4.0
826,1,4.0
826,211,4.0
826,250,4.0
827,4,3.0
827,7,2.5
827,861,2.0
827,218,4.0
828,218,4.0
828,7,3.5
828,1,3.5
828,207,3.5
828,205,3.5
828,257,3.5
828,206,3.0
828,235,2.5
828,239,3.5
828,210,3.0
828,12,2.5
828,8,3.0
828,251,3.5
828,216,3.5
829,236,1.5
829,17,3.0
829,123,4.0
829,11,2.5
829,6,1.0
829,10,2.0
829,207,3.0
829,434,4.0
829,3,3.0
829,245,4.0
829,1397,1.0
829,491,4.0
829,13,4.0
829,213,3.5
829,1396,3.0
829,255,3.0
830,181,4.0
830,1028,3.0
830,201,3.0
830,397,3.5
830,811,4.0
830,54,4.0
830,478,3.0
830,1183,1.0
830,15,3.0
830,66,3.5
830,347,4.0
830,151,3.0
830,57,3.0
830,1301,2.5
830,1567,3.5
830,169,3.0
830,657,4.0
830,425,3.0
830,1256,3.5
830,754,3.5
830,1017,2.5
830,1273,4.0
830,1187,4.0
830,3,4.0
830,340,3.5
830,805,3.0
830,835,3.0
830,300,4.0
830,189,3.5
830,155,3.0
830,71,3.5
830,1499,3.0
830,55,3.5
830,1026,3.0
830,131,3.5
830,183,3.0
830,144,4.0
830,34,3.0
830,153,4.0
830,881,3.5
830,200,3.5
830,341,1.5
830,43,3.5
830,193,3.5
830,82,4.0
830,336,3.5
830,394,3.5
830,1475,4.0
830,118,4.0
830,60,3.0
830,161,3.0
830,206,4.0
830,307,2.5
830,130,3.0
830,202,3.0
830,186,4.0
830,89,3.5
830,114,3.0
830,107,4.0
830,35,4.0
830,126,4.0
830,17,3.5
830,198,3.0
830,428,2.5
830,704,4.0
830,819,3.5
830,1566,3.0
830,136,4.0
830,870,4.0
830,7,3.0
830,763,3.5
830,117,3.5
830,24,2.5
830,30,4.0
830,207,3.0
830,484,4.0
831,377,2.5
831,13,4.0
831,1187,4.0
831,1580,3.0
831,254,3.5
831,810,3.0
831,1,4.0
831,233,3.0
831,344,2.5
831,805,4.0
831,486,4.0
831,241,3.5
831,207,3.5
831,1572,4.0
831,1578,1.5
831,1576,4.0
831,1575,4.0
831,1582,1.0
831,245,4.0
831,1573,4.0
831,1570,3.0
831,17,3.0
831,557,2.0
831,1574,4.0
831,337,3.0
831,1579,2.0
831,781,0.5
831,3,4.0
831,485,4.0
831,215,4.0
831,585,1.0
831,1577,4.0
831,770,4.0
831,205,3.5
831,1583,3.0
831,1571,3.0
831,787,1.0
831,217,4.0
831,657,4.0
831,1569,0.5
831,239,4.0
833,4,3.0
833,11,4.0
833,10,4.0
834,17,3.0
834,3,3.5
834,7,3.0
834,9,4.0
834,253,4.0
834,211,4.0
834,235,1.5
834,6,3.5
835,236,4.0
835,9,4.0
835,11,4.0
835,17,4.0
835,8,4.0
835,7,4.0
835,205,4.0
836,206,2.5
836,252,4.0
836,219,3.5
836,13,1.5
836,215,4.0
836,1,2.0
836,5,3.5
836,233,3.0
836,257,2.5
836,8,3.0
836,247,3.0
836,216,3.5
836,11,4.0
836,241,4.0
836,239,2.5
836,1584,4.0
836,213,3.5
836,207,3.0
836,3,3.5
836,6,4.0
836,255,4.0
836,1586,3.0
836,17,4.0
836,1585,3.5
836,234,3.0
836,12,3.5
836,244,3.5
836,1587,4.0
836,254,2.5
836,211,4.0
836,256,3.0
836,84,3.5
836,4,4.0
836,47,3.0
836,564,2.5
836,7,2.5
836,250,3.0
836,9,4.0
836,243,2.5
836,236,4.0
836,248,3.0
836,205,2.5
836,477,3.5
836,121,3.5
836,217,2.5
836,245,3.5
836,220,3.0
836,249,3.0
836,246,4.0
837,213,3.0
837,586,1.5
837,5,3.0
837,255,3.0
837,9,3.0
837,91,3.5
837,365,3.5
837,336,2.0
837,219,3.5
837,207,2.5
837,250,3.0
837,591,3.0
837,17,3.0
837,2,3.0
838,3,0.5
838,1,1.0
838,4,1.5
838,847,2.0
838,211,2.5
838,251,3.0
838,10,0.5
838,245,3.5
838,216,3.5
838,233,2.0
838,241,2.5
838,11,1.0
838,220,1.5
838,210,3.5
838,205,2.5
838,239,3.0
838,213,1.5
838,13,3.0
838,212,1.5
838,968,2.0
838,215,2.0
838,219,2.5
838,217,1.0
838,207,4.0
838,235,3.0
838,1589,2.0
838,234,3.0
839,226,4.0
839,1591,4.0
839,1102,3.5
839,222,3.5
839,1082,4.0
839,236,3.5
839,1590,4.0
839,657,4.0
839,620,3.5
839,228,4.0
839,229,4.0
839,1029,4.0
839,396,4.0
839,17,4.0
839,4,1.0
839,230,4.0
839,7,1.5
839,424,4.0
839,224,3.5
839,11,2.0
839,223,4.0
839,5,3.5
839,227,4.0
839,225,3.5
839,219,3.0
839,413,4.0
839,2,2.0
839,221,3.5
839,232,3.5
839,13,1.5
840,17,3.5
840,241,3.5
840,207,4.0
840,9,4.0
840,8,4.0
840,255,3.5
840,254,4.0
840,121,3.5
840,3,4.0
840,213,3.5
840,233,3.5
840,7,4.0
840,11,4.0
840,5,4.0
840,12,4.0
840,257,3.5
840,1,3.5
840,235,4.0
840,10,3.5
840,4,4.0
841,13,4.0
841,4,4.0
841,1566,4.0
841,1,2.0
841,236,3.0
841,11,4.0
841,2,4.0
841,8,4.0
842,425,3.0
842,233,3.5
842,8,3.5
842,1087,3.5
842,256,3.5
842,638,3.5
842,257,2.0
842,805,4.0
842,206,4.0
842,315,3.5
842,213,4.0
842,252,2.0
842,245,2.5
842,675,4.0
842,451,4.0
842,1592,4.0
842,220,3.5
842,212,3.0
842,431,3.5
842,11,3.5
842,399,3.5
842,702,3.5
842,1082,4.0
842,1093,2.0
842,977,3.0
842,241,2.0
842,10,2.0
842,1,4.0
842,519,3.0
842,408,4.0
842,658,3.5
842,441,0.5
842,714,3.5
842,242,4.0
842,388,2.5
842,84,3.5
842,251,3.5
842,1415,4.0
842,13,2.5
842,210,1.5
842,216,0.5
842,247,3.5
842,1099,3.5
842,536,1.5
842,244,2.5
842,17,4.0
842,3,2.0
842,243,0.5
842,205,2.0
842,250,4.0
842,1097,4.0
842,214,2.0
842,236,4.0
842,1090,3.5
842,1119,4.0
842,1077,3.5
842,217,2.5
842,254,0.5
842,219,3.0
842,12,2.0
842,5,4.0
842,391,3.5
842,291,3.0
842,121,2.5
842,2,3.0
842,9,4.0
842,215,4.0
842,781,2.0
842,253,3.5
842,494,3.5
842,845,4.0
842,461,0.5
843,215,2.0
843,205,2.0
843,216,2.0
843,7,2.0
843,234,2.0
843,1517,4.0
843,13,2.0
843,239,2.0
843,2,2.0
843,11,3.5
843,1,2.0
843,3,2.0
843,214,2.0
843,212,2.0
844,236,2.5
844,2,4.0
844,7,2.5
844,246,2.5
844,205,3.5
844,219,3.5
844,10,3.0
844,207,3.5
844,235,3.0
844,1,3.5
844,8,4.0
844,206,4.0
845,216,3.5
845,1010,4.0
845,17,3.0
845,345,3.5
845,442,3.5
845,585,3.0
845,494,4.0
845,719,2.5
845,486,4.0
845,1198,3.5
845,472,3.5
845,245,3.5
845,1613,3.5
845,70,2.0
845,1615,3.5
845,307,4.0
845,1566,4.0
845,1219,4.0
845,1618,2.5
845,842,4.0
845,233,3.5
845,1597,3.5
845,1486,3.5
845,379,3.5
845,876,2.0
845,705,4.0
845,84,3.0
845,1595,4.0
845,1608,2.5
845,616,4.0
845,160,3.5
845,530,4.0
845,256,3.5
845,239,4.0
845,550,3.5
845,1616,3.0
845,267,3.0
845,347,3.5
845,1603,4.0
845,1598,3.5
845,977,4.0
845,234,3.5
845,212,4.0
845,252,3.5
845,244,3.5
845,477,3.0
845,1596,1.0
845,213,4.0
845,519,3.5
845,1072,3.5
845,406,3.5
845,560,3.5
845,248,4.0
845,532,3.5
845,270,3.5
845,10,4.0
845,247,3.5
845,1600,3.5
845,207,4.0
845,96,4.0
845,211,3.5
845,409,1.5
845,330,3.5
845,121,3.5
845,900,3.5
845,1601,3.5
845,1602,3.5
845,205,3.5
845,432,3.5
845,250,4.0
845,1,3.5
845,180,3.5
845,1617,4.0
845,942,3.5
845,12,4.0
845,8,4.0
845,13,3.5
845,1455,3.5
845,534,4.0
845,215,4.0
845,441,2.0
845,251,3.0
845,1609,3.5
845,1611,1.5
845,589,3.0
845,265,3.0
845,383,3.0
845,1619,2.5
845,242,3.0
845,1607,3.0
845,294,3.5
845,512,3.5
845,1023,3.0
845,1606,3.0
845,1614,3.5
845,183,3.0
845,623,3.0
845,536,2.5
845,7,4.0
845,1604,3.0
845,241,3.5
845,1610,1.0
845,218,4.0
845,236,3.0
846,13,3.0
846,236,2.5
846,215,1.5
846,220,3.0
846,247,1.0
846,84,3.0
846,219,3.0
846,17,1.5
846,235,3.0
846,9,1.0
847,17,0.5
847,212,3.5
847,256,3.0
847,6,0.5
847,8,1.0
847,728,4.0
847,244,3.0
847,236,2.5
847,251,4.0
847,211,2.5
847,11,1.5
847,84,3.5
847,205,4.0
847,999,4.0
847,43,4.0
847,3,3.5
847,1621,4.0
847,4,1.0
847,213,0.5
847,348,4.0
847,662,4.0
847,1625,4.0
847,1623,4.0
847,210,2.0
847,248,3.5
847,239,4.0
847,217,3.0
847,235,2.0
847,215,2.5
847,1001,4.0
847,1059,4.0
847,219,3.5
847,216,3.0
847,1624,4.0
847,1195,4.0
847,10,3.0
847,9,2.5
847,220,4.0
847,241,4.0
847,2,2.0
847,257,2.5
847,5,3.0
847,1620,4.0
847,206,2.0
847,1574,4.0
847,12,4.0
847,1622,4.0
848,518,4.0
848,1628,3.5
848,1536,3.0
848,572,4.0
848,1601,2.5
848,234,3.0
848,343,4.0
848,1630,1.0
848,9,3.5
848,13,4.0
848,769,4.0
848,656,4.0
848,1629,3.5
848,1274,3.0
848,239,3.0
848,1,4.0
848,318,4.0
848,604,3.5
848,10,4.0
848,11,4.0
848,1627,4.0
848,355,4.0
848,1626,3.5
849,1632,3.5
849,486,3.0
849,5,2.5
849,2,3.5
849,278,3.0
849,213,3.0
849,17,1.5
849,832,2.5
849,781,4.0
849,805,4.0
849,347,4.0
849,1038,4.0
849,211,3.0
849,294,3.0
849,297,3.0
849,787,3.5
849,275,4.0
849,242,3.5
849,1634,3.0
849,3,2.0
849,1173,3.5
849,585,2.5
849,1372,3.0
849,1633,4.0
849,397,3.0
849,940,4.0
849,1088,3.5
849,1070,4.0
849,239,1.0
849,746,3.5
851,248,3.0
851,3,3.5
851,219,3.5
851,252,2.5
851,256,3.0
851,254,4.0
851,245,3.5
851,212,2.0
851,9,3.5
851,216,3.5
851,255,3.5
851,235,2.0
851,251,4.0
851,7,0.5
851,241,3.5
851,12,4.0
851,4,1.0
851,234,2.0
851,6,4.0
851,10,3.5
851,239,2.5
851,1,3.0
851,207,3.5
851,17,4.0
851,233,3.5
851,211,4.0
851,121,2.5
851,243,3.0
851,246,3.0
851,210,3.5
851,5,3.0
851,214,4.0
851,250,2.0
851,8,3.5
851,236,4.0
851,213,3.5
851,205,2.5
851,249,3.5
851,11,4.0
851,206,2.5
852,2,3.0
852,248,2.0
852,220,2.0
852,4,4.0
852,245,2.0
852,17,2.0
852,1,3.5
852,207,4.0
852,249,2.0
852,7,4.0
852,11,4.0
852,211,2.0
852,236,1.0
852,256,2.0
852,8,4.0
852,121,4.0
852,6,2.0
852,10,4.0
852,9,2.5
852,233,2.0
852,246,2.0
852,234,2.0
852,13,3.0
852,252,4.0
852,243,2.0
852,212,2.5
852,254,2.0
852,214,3.5
852,5,4.0
852,215,2.0
852,255,2.0
852,239,2.0
852,241,2.0
852,250,4.0
852,217,2.0
852,205,3.5
852,213,2.0
853,8,3.5
853,1635,3.5
853,675,4.0
853,17,3.5
854,235,3.0
854,249,3.0
854,3,3.5
854,9,4.0
854,243,4.0
854,251,3.5
854,220,4.0
854,236,4.0
854,254,3.0
854,12,4.0
854,10,4.0
854,11,3.5
854,213,4.0
854,121,3.5
854,4,3.5
854,241,3.0
854,13,4.0
855,1123,4.0
856,257,3.5
857,218,4.0
857,207,3.0
857,5,2.5
857,938,2.0
857,278,3.0
857,1123,3.0
857,2,4.0
857,7,2.5
858,465,4.0
859,234,3.5
859,241,3.5
859,236,3.5
859,253,4.0
859,220,4.0
859,7,3.0
859,5,4.0
859,6,4.0
859,8,3.0
859,245,3.0
859,216,4.0
859,12,3.0
859,250,4.0
859,211,3.0
859,213,4.0
859,17,3.0
859,215,3.5
859,11,3.5
859,239,3.5
859,251,4.0
859,219,3.0
859,207,3.0
859,244,4.0
859,1,3.5
859,217,3.0
859,491,1.5
860,17,3.0
860,7,3.0
860,11,2.5
860,211,3.5
860,3,3.0
860,215,3.0
860,2,3.5
861,1637,4.0
861,7,4.0
861,207,4.0
861,336,4.0
861,233,4.0
861,589,3.5
861,308,4.0
861,769,4.0
861,8,4.0
862,668,3.5
862,5,4.0
862,2,3.0
862,11,4.0
862,3,3.0
862,1638,4.0
862,207,3.0
862,1639,3.0
862,17,4.0
862,219,3.0
862,476,4.0
862,7,3.5
862,252,4.0
862,211,4.0
862,9,4.0
862,4,4.0
862,13,3.5
862,215,4.0
863,211,4.0
863,251,2.0
863,219,2.0
863,245,2.5
863,207,1.0
863,3,2.0
863,234,2.0
863,239,1.5
863,250,2.0
863,12,1.0
863,215,3.0
863,205,1.0
863,213,3.0
863,236,2.5
863,17,4.0
863,7,2.5
863,241,4.0
863,8,3.0
863,253,4.0
863,1,2.0
864,969,3.0
864,210,2.0
864,234,4.0
864,1,1.0
864,3,1.0
864,5,4.0
864,6,3.5
864,12,1.0
864,13,1.0
864,220,4.0
864,2,4.0
864,8,4.0
864,211,3.0
864,551,2.5
864,254,4.0
864,7,3.5
864,17,2.0
864,214,2.5
864,247,2.0
864,216,3.5
864,213,3.0
864,243,3.5
864,206,1.0
864,251,1.5
864,10,1.5
864,244,2.0
864,4,2.0
864,84,4.0
864,205,1.5
864,11,1.5
864,248,2.0
864,246,4.0
864,215,4.0
864,233,4.0
864,9,3.0
864,207,4.0
864,235,4.0
864,253,4.0
864,249,2.5
864,212,3.5
864,245,2.0
865,254,2.5
865,1,4.0
865,210,3.5
865,13,4.0
865,212,3.0
865,244,3.0
865,2,4.0
865,205,4.0
865,11,4.0
865,215,3.0
865,239,3.0
865,9,3.0
865,235,4.0
865,17,2.5
865,253,3.0
865,245,3.0
865,216,4.0
865,84,2.0
865,251,2.5
865,207,2.0
865,211,4.0
865,220,2.5
865,247,3.0
865,213,3.0
865,241,2.5
865,3,2.5
865,4,3.5
865,121,2.5
865,217,3.0
865,256,2.5
865,250,2.5
865,233,2.5
866,5,3.5
866,207,2.5
866,8,3.5
866,236,3.5
866,7,0.5
866,12,2.0
866,235,3.0
866,2,2.5
867,254,1.5
867,11,4.0
867,210,3.0
867,7,3.5
867,212,3.5
867,3,1.0
867,220,3.0
867,121,3.0
867,214,3.0
867,10,3.0
867,8,2.0
867,84,2.5
867,233,2.5
867,211,4.0
867,245,3.0
867,216,1.0
867,255,2.5
867,680,3.0
867,749,2.0
867,217,2.0
867,243,4.0
867,207,1.5
867,239,3.0
867,244,2.0
867,219,2.5
867,1641,0.5
867,13,2.0
867,585,3.5
867,257,3.0
867,5,3.5
867,857,3.0
867,12,1.5
867,218,4.0
867,241,2.5
867,9,3.0
867,250,3.0
867,442,2.5
867,1,1.0
867,246,2.5
867,4,4.0
867,17,3.5
867,236,3.0
867,205,1.0
867,683,3.0
868,241,3.5
868,235,4.0
868,2,4.0
868,11,4.0
868,4,4.0
868,8,2.0
868,1,3.5
868,5,3.0
868,7,3.0
868,12,3.0
868,215,3.0
869,8,4.0
869,84,3.5
869,207,3.5
869,205,3.5
869,3,4.0
869,13,4.0
869,1,1.5
870,17,3.0
870,9,3.5
870,4,3.5
870,8,4.0
870,213,3.0
870,239,3.5
870,206,3.0
870,7,3.0
870,254,3.5
870,11,3.5
870,211,3.0
870,1,1.5
870,2,2.5
871,212,2.5
871,3,2.5
871,245,2.5
871,239,3.0
871,257,2.0
871,215,0.5
871,6,2.5
871,219,3.0
871,206,3.5
871,233,3.0
871,236,3.0
871,858,2.0
871,251,0.5
871,13,2.0
871,250,3.0
871,252,3.5
871,207,1.5
871,10,0.5
871,253,0.5
871,84,0.5
871,7,0.5
871,4,3.5
871,2,3.0
871,217,1.5
871,211,2.5
871,216,0.5
871,255,2.5
871,9,0.5
871,1,1.0
871,11,3.5
871,220,3.0
871,8,1.5
871,247,4.0
